time,mode,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
1781515717.119551,burpee,0.7719579935073853,0.9079955816268921,-0.13474735617637634,0.7774202227592468,0.8949156999588013,-0.12245787680149078,0.7773131132125854,0.8933236002922058,-0.12249477207660675,0.7770536541938782,0.8915566205978394,-0.12255600839853287,0.7762032747268677,0.8927728533744812,-0.14842265844345093,0.775333046913147,0.8898559808731079,-0.1485399305820465,0.7744088768959045,0.8866187930107117,-0.14866496622562408,0.7699861526489258,0.8748191595077515,-0.05667939782142639,0.76666659116745,0.8681640028953552,-0.15709646046161652,0.7640198469161987,0.9064096212387085,-0.10714364051818848,0.7628442645072937,0.9040544033050537,-0.1428147703409195,0.75215083360672,0.8854193687438965,0.017323117703199387,0.7078667879104614,0.8294340372085571,-0.15268075466156006,0.7570377588272095,0.9575645327568054,0.06183658912777901,0.6516710519790649,0.8359485268592834,-0.17936085164546967,0.7547740936279297,1.025688886642456,0.013669164851307869,0.616607129573822,0.9158695936203003,-0.21922704577445984,0.7552701830863953,1.0464725494384766,0.014456194825470448,0.6053802371025085,0.9374113082885742,-0.2487587034702301,0.7558484673500061,1.0416094064712524,-0.006777659989893436,0.6122800707817078,0.9476362466812134,-0.22693899273872375,0.7531756162643433,1.0344734191894531,0.0031016163993626833,0.6173676252365112,0.9438560605049133,-0.23497359454631805,0.7007640600204468,0.9946869611740112,0.048189543187618256,0.6639819145202637,0.9748621582984924,-0.0479339174926281,0.76201331615448,1.0058413743972778,-0.07830488681793213,0.6507071852684021,1.042443037033081,-0.21948719024658203,0.687581479549408,1.0903728008270264,-0.027649518102407455,0.6535719633102417,1.067129373550415,-0.08004175871610641,0.6755260229110718,1.0896344184875488,-0.023034710437059402,0.6520109176635742,1.052219033241272,-0.0646192654967308,0.6781205534934998,1.1283316612243652,-0.055804453790187836,0.6572033166885376,1.114317536354065,-0.08354712277650833
1781515717.2595825,burpee,0.7916747331619263,0.9243738055229187,-0.1592540740966797,0.7973192930221558,0.9125477075576782,-0.14807477593421936,0.7972226738929749,0.9111577272415161,-0.14812830090522766,0.7970918416976929,0.9096817970275879,-0.1482110470533371,0.7962726354598999,0.9102544188499451,-0.1688700020313263,0.7955063581466675,0.9073406457901001,-0.1689492166042328,0.7947109341621399,0.9041849970817566,-0.1690400242805481,0.7891169786453247,0.8895106911659241,-0.09664345532655716,0.7869191765785217,0.8834384679794312,-0.18975022435188293,0.7827280759811401,0.9245445132255554,-0.13464583456516266,0.7812565565109253,0.9224957227706909,-0.16196876764297485,0.7739419341087341,0.8963775038719177,-0.039937861263751984,0.7270902991294861,0.8454973101615906,-0.19243106245994568,0.7480527758598328,0.9460275173187256,0.0037393313832581043,0.669273316860199,0.8383375406265259,-0.20590050518512726,0.7250691652297974,0.9850596189498901,0.0008601403678767383,0.6277508735656738,0.9049996137619019,-0.192604199051857,0.7408864498138428,0.9880013465881348,-0.00409518089145422,0.6140099763870239,0.9223229885101318,-0.20163008570671082,0.7343420386314392,0.9761480689048767,-0.02046869695186615,0.6200398802757263,0.9326407313346863,-0.20928969979286194,0.7245707511901855,0.9732487201690674,-0.005098392255604267,0.6249513030052185,0.9299842119216919,-0.19464316964149475,0.7143033146858215,0.9698299765586853,0.0472736582159996,0.6760413646697998,0.9558964967727661,-0.04709504544734955,0.7894926071166992,1.0012836456298828,-0.053551822900772095,0.6397172808647156,1.0132594108581543,-0.10781170427799225,0.7615600228309631,1.0693986415863037,-0.051680587232112885,0.6268229484558105,1.0428407192230225,-0.001278975629247725,0.7513231039047241,1.0746207237243652,-0.053978897631168365,0.6252715587615967,1.0336045026779175,0.009150750003755093,0.7669806480407715,1.1037685871124268,-0.08523621410131454,0.6212741136550903,1.085677146911621,-0.02452811971306801
1781515717.4773288,burpee,0.8098901510238647,0.9754185080528259,-0.11602853238582611,0.8164100646972656,0.9658371806144714,-0.10377633571624756,0.8163429498672485,0.9644787311553955,-0.10381960868835449,0.816226601600647,0.9630551934242249,-0.10387221723794937,0.8157876133918762,0.9639243483543396,-0.12466887384653091,0.8153611421585083,0.9610251784324646,-0.12472245842218399,0.8149195909500122,0.9577597975730896,-0.12477551400661469,0.8101301193237305,0.941405177116394,-0.043852128088474274,0.8084995150566101,0.9321774840354919,-0.1764083206653595,0.8004099726676941,0.9730834364891052,-0.08541028201580048,0.7992709875106812,0.9708978533744812,-0.11837337911128998,0.7811733484268188,0.9488100409507751,0.03780759498476982,0.7518066167831421,0.8778097629547119,-0.1982792466878891,0.7405802607536316,0.9514144062995911,0.08234580606222153,0.6908386945724487,0.850898802280426,-0.2028888761997223,0.7108501195907593,0.97420334815979,0.09545497596263885,0.6423519253730774,0.8964070081710815,-0.15240786969661713,0.6975933909416199,0.9752461910247803,0.1071777194738388,0.6300705671310425,0.9106770753860474,-0.16173981130123138,0.7026842832565308,0.9693856835365295,0.0962938517332077,0.634907603263855,0.9213294982910156,-0.15698044002056122,0.706494927406311,0.9631144404411316,0.09089087694883347,0.6388219594955444,0.919920027256012,-0.14897984266281128,0.7028904557228088,1.0026782751083374,0.06255849450826645,0.6717612147331238,0.9745160341262817,-0.062494825571775436,0.7488567233085632,1.0483723878860474,0.00714647164568305,0.6385327577590942,1.0267966985702515,-0.09757311642169952,0.6871923208236694,1.0644491910934448,0.05768963694572449,0.627334475517273,0.9751887917518616,0.09536178410053253,0.6752547025680542,1.059028148651123,0.06185152009129524,0.6251609325408936,0.951998233795166,0.11657925695180893,0.6804898977279663,1.1017663478851318,0.05189034342765808,0.6349490880966187,0.9969692826271057,0.12225840985774994
1781515717.5834353,burpee,0.811724066734314,0.9875378012657166,-0.14463947713375092,0.8195505142211914,0.9819524884223938,-0.13530226051807404,0.8195332288742065,0.981091320514679,-0.13533753156661987,0.8195244073867798,0.9799320697784424,-0.13539090752601624,0.8190668821334839,0.9789227247238159,-0.15888024866580963,0.8187710046768188,0.9758812785148621,-0.1589544713497162,0.818487286567688,0.972209095954895,-0.15906678140163422,0.8151262998580933,0.9589072465896606,-0.08462345600128174,0.813620388507843,0.9480555057525635,-0.1951427012681961,0.80224609375,0.9834495782852173,-0.12291202694177628,0.8009478449821472,0.9796078205108643,-0.1547822207212448,0.785880446434021,0.9557462334632874,-0.016396602615714073,0.7552553415298462,0.8861241936683655,-0.20141267776489258,0.7508264183998108,0.9716488122940063,0.04899345710873604,0.6988159418106079,0.8526129722595215,-0.20919570326805115,0.7253972887992859,0.9873738884925842,0.05791521072387695,0.6461008787155151,0.8943774104118347,-0.1572565883398056,0.7158334255218506,0.9873141050338745,0.06414622068405151,0.6317633390426636,0.9067348837852478,-0.17671087384223938,0.7209579944610596,0.981260359287262,0.05274859815835953,0.6352144479751587,0.9179530739784241,-0.17698541283607483,0.7233104109764099,0.9790984988212585,0.05265386030077934,0.6401467323303223,0.9165613055229187,-0.16110959649085999,0.7123289108276367,0.9953543543815613,0.05766211077570915,0.6779202222824097,0.9725624322891235,-0.057550348341464996,0.7684894800186157,1.0478761196136475,0.036394648253917694,0.6572682857513428,1.0152504444122314,-0.04608495905995369,0.7091807126998901,1.0724879503250122,0.08458209037780762,0.6214909553527832,0.964468240737915,0.09615223854780197,0.6955972909927368,1.0663453340530396,0.08825524151325226,0.6193473935127258,0.9433139562606812,0.11152090132236481,0.7017281651496887,1.1136598587036133,0.07334720343351364,0.6091620922088623,0.9890263080596924,0.10248731076717377
1781515717.7342377,burpee,0.8148132562637329,0.9838098883628845,-0.16246043145656586,0.8219416737556458,0.9778798222541809,-0.1520148515701294,0.8217488527297974,0.9765946865081787,-0.15205660462379456,0.821691632270813,0.9748687148094177,-0.15208867192268372,0.8217563629150391,0.9742650389671326,-0.1756589412689209,0.8214887380599976,0.9708133339881897,-0.17573463916778564,0.8212428092956543,0.966909646987915,-0.17584328353405,0.8152374029159546,0.9521420001983643,-0.09709042310714722,0.8145631551742554,0.9440741539001465,-0.20312626659870148,0.8041195869445801,0.9775282740592957,-0.13963857293128967,0.8034390211105347,0.9739185571670532,-0.1704767495393753,0.7828073501586914,0.95708829164505,-0.03668539226055145,0.7537609338760376,0.8825467228889465,-0.21146011352539062,0.7296875715255737,0.962199330329895,-0.0026567454915493727,0.6930708885192871,0.8525577783584595,-0.21170684695243835,0.7003902792930603,0.9787866473197937,-0.024564024060964584,0.6463075876235962,0.888193666934967,-0.15586349368095398,0.6866904497146606,0.9813407063484192,-0.025415847077965736,0.6338611245155334,0.899937093257904,-0.1705232858657837,0.690743625164032,0.9749053716659546,-0.03465873748064041,0.6382428407669067,0.91114342212677,-0.1707489937543869,0.6942627429962158,0.9720398783683777,-0.029744181782007217,0.642102837562561,0.910079300403595,-0.15562228858470917,0.6991284489631653,0.9941357374191284,0.056817688047885895,0.6623136401176453,0.9482979774475098,-0.0565967932343483,0.7721886038780212,1.0561548471450806,-0.01703784242272377,0.6596489548683167,0.9951528906822205,-0.2051338255405426,0.7162392139434814,1.0637304782867432,0.007138556335121393,0.6192020177841187,1.0054502487182617,-0.06273772567510605,0.7025924921035767,1.0594254732131958,0.008717612363398075,0.6174989342689514,0.9938214421272278,-0.04663599282503128,0.7142409086227417,1.0899183750152588,-0.007799138315021992,0.5987942218780518,1.0532454252243042,-0.056095950305461884
1781515717.8523235,burpee,0.8161038160324097,0.9809015989303589,-0.16009002923965454,0.8232499957084656,0.9732155799865723,-0.14393998682498932,0.8230751156806946,0.9715122580528259,-0.14397823810577393,0.822950005531311,0.9695243835449219,-0.14402301609516144,0.8231661915779114,0.9714531898498535,-0.16744869947433472,0.822923481464386,0.9688419103622437,-0.16753056645393372,0.8226278424263,0.965802788734436,-0.16763654351234436,0.8146114349365234,0.9463475346565247,-0.08971820026636124,0.8139795064926147,0.9422440528869629,-0.19501663744449615,0.8053099513053894,0.9758134484291077,-0.1295754611492157,0.8044613003730774,0.9740363359451294,-0.16031402349472046,0.7808212041854858,0.9477659463882446,-0.028261590749025345,0.7579630017280579,0.8865633010864258,-0.21014153957366943,0.7223637700080872,0.9515244960784912,0.010926743969321251,0.6947835683822632,0.8548855185508728,-0.1993357092142105,0.6756993532180786,0.9557256102561951,-0.002677271608263254,0.6474801301956177,0.8892598748207092,-0.10564200580120087,0.6625117659568787,0.9460629224777222,-0.007338044233620167,0.6334151029586792,0.9019722938537598,-0.11153730005025864,0.6612471342086792,0.9454221725463867,-0.028830844908952713,0.6375665068626404,0.9131636023521423,-0.10697118937969208,0.6695399880409241,0.9519244432449341,-0.011249043978750706,0.6419737339019775,0.9119924902915955,-0.10209474712610245,0.6943414807319641,0.9909607768058777,0.05781096965074539,0.6646663546562195,0.9489680528640747,-0.05772512033581734,0.7658001184463501,1.0551085472106934,0.016111932694911957,0.6649134755134583,0.9987250566482544,-0.15038099884986877,0.7013958692550659,1.0507344007492065,0.054456599056720734,0.6219567060470581,0.9981440901756287,0.0011640561278909445,0.6882578730583191,1.0423567295074463,0.05797775462269783,0.6180804967880249,0.9793589115142822,0.02009197324514389,0.694861888885498,1.0749090909957886,0.05316856503486633,0.599873423576355,1.0322508811950684,0.029100563377141953
1781515717.9803255,burpee,0.8097858428955078,0.9637513756752014,-0.1871498078107834,0.8174842000007629,0.953862190246582,-0.17656368017196655,0.8175309896469116,0.9524215459823608,-0.17659220099449158,0.8175536394119263,0.9507982134819031,-0.1766463816165924,0.8169886469841003,0.9511791467666626,-0.2004268616437912,0.8166815638542175,0.9479159712791443,-0.2005281001329422,0.8162996172904968,0.9442867636680603,-0.20066872239112854,0.8113963007926941,0.9290487766265869,-0.11778813600540161,0.8094865679740906,0.9208444356918335,-0.22429296374320984,0.8005648851394653,0.9613391160964966,-0.1622636616230011,0.7997459173202515,0.958579957485199,-0.1931448131799698,0.7808835506439209,0.9541940689086914,-0.04434448853135109,0.7462266683578491,0.8691213130950928,-0.2288234531879425,0.7289702296257019,0.9790242314338684,0.015959393233060837,0.6858845949172974,0.8522304892539978,-0.20619404315948486,0.6873139142990112,0.9779363870620728,0.010703766718506813,0.6410768032073975,0.8919999599456787,-0.11614580452442169,0.6777615547180176,0.9722549319267273,0.01499627809971571,0.6291446089744568,0.9064993262290955,-0.1195966973900795,0.6796825528144836,0.9683656692504883,0.006259288638830185,0.634766697883606,0.9163544774055481,-0.11755605041980743,0.6829613447189331,0.9685389399528503,0.007545518223196268,0.6387647390365601,0.9144110679626465,-0.11301080137491226,0.6982036828994751,0.9874073266983032,0.055584512650966644,0.6612111926078796,0.9362576603889465,-0.05552284047007561,0.7523387670516968,1.02764892578125,0.0004418937605805695,0.6650711297988892,1.0058751106262207,-0.08162711560726166,0.6692109107971191,1.0495491027832031,0.09339116513729095,0.6120694279670715,0.982451856136322,0.08921253681182861,0.6538363099098206,1.0409349203109741,0.10270118713378906,0.6017866730690002,0.9617202877998352,0.10709196329116821,0.6528781652450562,1.0841952562332153,0.08512352406978607,0.5959566831588745,1.020980954170227,0.09294307231903076
1781515718.1008148,burpee,0.8050010800361633,0.9403648376464844,-0.20609581470489502,0.810905933380127,0.9257354736328125,-0.1956835836172104,0.8110047578811646,0.9240696430206299,-0.19570870697498322,0.8111108541488647,0.9222496747970581,-0.19581840932369232,0.8100987672805786,0.9225866794586182,-0.2159956693649292,0.809600830078125,0.9188469052314758,-0.21609556674957275,0.8090840578079224,0.9149736762046814,-0.21621589362621307,0.8031703233718872,0.8974336385726929,-0.13581715524196625,0.8006266355514526,0.8911125063896179,-0.2261699140071869,0.7964001297950745,0.9376707077026367,-0.18136534094810486,0.7947366237640381,0.9342584609985352,-0.20755162835121155,0.7772778272628784,0.9436435103416443,-0.06807941943407059,0.7362841963768005,0.8475368022918701,-0.21166887879371643,0.7472407817840576,0.979141891002655,0.04739981144666672,0.6791619062423706,0.8283064961433411,-0.196246936917305,0.7441684007644653,0.979074239730835,0.08670079708099365,0.6373969316482544,0.8864465355873108,-0.12239905446767807,0.74210125207901,0.9845700860023499,0.09784390032291412,0.6264286041259766,0.9045913815498352,-0.1246928721666336,0.7465436458587646,0.9810807704925537,0.09105323255062103,0.6320178508758545,0.913960874080658,-0.11577127873897552,0.7446649670600891,0.9729554057121277,0.08501715958118439,0.6354947686195374,0.9112040400505066,-0.12312920391559601,0.6966832876205444,0.9674032330513,0.042388226836919785,0.6595882177352905,0.9228702187538147,-0.042389966547489166,0.7396794557571411,1.0291296243667603,-0.04000860080122948,0.637428879737854,0.9885641932487488,-0.03378836810588837,0.6688910722732544,1.0204001665115356,0.06739774346351624,0.5933994650840759,0.9652298092842102,0.11312143504619598,0.6561970114707947,1.0094155073165894,0.0787627324461937,0.5852166414260864,0.9512658715248108,0.1280524581670761,0.6550071239471436,1.052929162979126,0.058657169342041016,0.5801412463188171,0.9941765069961548,0.10127352178096771
1781515718.247822,burpee,0.7914713621139526,0.8760473728179932,-0.21185943484306335,0.7957690358161926,0.8628578782081604,-0.1995646059513092,0.7957445383071899,0.8621063828468323,-0.19961927831172943,0.7956650853157043,0.8610284328460693,-0.19973810017108917,0.7941955924034119,0.860351026058197,-0.21737512946128845,0.7930798530578613,0.8580402731895447,-0.21746453642845154,0.7918272018432617,0.8551139235496521,-0.21757428348064423,0.7853789329528809,0.8475908637046814,-0.13242480158805847,0.7809344530105591,0.8403284549713135,-0.21345415711402893,0.7841682434082031,0.8794886469841003,-0.1852700561285019,0.7824786305427551,0.8769394159317017,-0.207969069480896,0.7631314396858215,0.9078726768493652,-0.06079648807644844,0.7169181704521179,0.8211623430252075,-0.2057124376296997,0.7398236393928528,0.9768750667572021,-0.00021089843357913196,0.6609475016593933,0.8213432431221008,-0.202498197555542,0.7222194075584412,1.0286734104156494,-0.025933384895324707,0.6283448338508606,0.8879245519638062,-0.18229025602340698,0.7170910239219666,1.0439611673355103,-0.031658925116062164,0.6194738745689392,0.9102401733398438,-0.19185882806777954,0.7199429869651794,1.0403919219970703,-0.044334180653095245,0.6270975470542908,0.9174051284790039,-0.19941166043281555,0.721970796585083,1.0320206880569458,-0.032773230224847794,0.6301109194755554,0.9122472405433655,-0.18378996849060059,0.6834907531738281,0.9485723972320557,0.04164541885256767,0.6492071747779846,0.9093844890594482,-0.04159107431769371,0.7055028676986694,1.0159034729003906,-0.04297987371683121,0.6395806074142456,0.9823418259620667,-0.04026450961828232,0.6431432962417603,1.0174649953842163,0.07533255219459534,0.6002277731895447,0.9765982031822205,0.11668852716684341,0.6326766014099121,1.0083569288253784,0.0859265848994255,0.5935246348381042,0.9625738263130188,0.13168953359127045,0.629898190498352,1.049472689628601,0.052109718322753906,0.5889486074447632,1.0101405382156372,0.09742917865514755
1781515718.3806176,burpee,0.7528656721115112,0.8271438479423523,-0.25124484300613403,0.7566725015640259,0.8135504722595215,-0.23865549266338348,0.7570022344589233,0.8131281733512878,-0.23872849345207214,0.7572586536407471,0.8124755620956421,-0.23888595402240753,0.7542215585708618,0.8099375367164612,-0.24603016674518585,0.7526190876960754,0.8069301843643188,-0.24610337615013123,0.7506687045097351,0.8035950660705566,-0.24620243906974792,0.7491797208786011,0.8045704960823059,-0.159002885222435,0.7391912937164307,0.7926300764083862,-0.19169646501541138,0.7471401691436768,0.8332610130310059,-0.220504492521286,0.74385005235672,0.828221321105957,-0.22858980298042297,0.7361779808998108,0.8788771033287048,-0.08490477502346039,0.6884514093399048,0.7967992424964905,-0.15366822481155396,0.7110840082168579,0.9711043238639832,-0.09516267478466034,0.6358280181884766,0.8233134746551514,-0.16648921370506287,0.6987111568450928,1.0015742778778076,-0.2142726182937622,0.6127164959907532,0.901296079158783,-0.19947277009487152,0.6928423643112183,1.0112440586090088,-0.24355259537696838,0.605250358581543,0.9267638921737671,-0.2169991433620453,0.6957224011421204,0.9968382120132446,-0.2514427602291107,0.6128004789352417,0.9331392645835876,-0.22740621864795685,0.6952546834945679,0.9909378886222839,-0.2209145724773407,0.6155369281768799,0.9257523417472839,-0.2031787633895874,0.6517093777656555,0.9545294046401978,0.021513426676392555,0.622112512588501,0.9073090553283691,-0.021381650120019913,0.6951523423194885,0.9934234619140625,-0.19666951894760132,0.6170588731765747,0.9554204344749451,-0.06615643203258514,0.6244083642959595,1.0236283540725708,-0.07608507573604584,0.5562735795974731,0.9763820171356201,0.1045265644788742,0.6120140552520752,1.0218578577041626,-0.06567274779081345,0.5466269850730896,0.9634560346603394,0.12037825584411621,0.6094260811805725,1.0665414333343506,-0.1307980716228485,0.5351989269256592,1.0013927221298218,0.0652318149805069
